sender_account,receiver_account,transaction_count,total_amount,average_amount
ACC100624,ACC100169,1,2105.54,2105.54
ACC100624,ACC100182,1,356.79,356.79
ACC100624,ACC100239,1,12988.58,12988.58
ACC100624,ACC100255,1,2860.94,2860.94
ACC100624,ACC100276,1,139.21,139.21
ACC100624,ACC100328,1,1397.99,1397.99
ACC100624,ACC100432,1,13612.0,13612.0
ACC100624,ACC100648,1,2621.28,2621.28
ACC100624,ACC100678,1,6571.0,6571.0
ACC100624,ACC100752,1,6602.53,6602.53
ACC100624,ACC100811,2,1067.17,533.585
ACC100624,ACC100849,1,206.39,206.39
ACC100624,ACC100865,1,1702.34,1702.34
ACC100624,ACC100970,1,8498.09,8498.09
ACC100624,ACC100991,1,58.86,58.86
ACC100625,ACC100058,1,25835.62,25835.62
ACC100625,ACC100144,1,3815.11,3815.11
ACC100625,ACC100268,1,2060.56,2060.56
ACC100625,ACC100516,1,4023.13,4023.13
ACC100625,ACC100540,1,459.47,459.47
ACC100625,ACC100544,1,315.54,315.54
ACC100625,ACC100593,1,712.31,712.31
ACC100625,ACC100611,1,115.02,115.02
ACC100625,ACC100676,1,1532.78,1532.78
ACC100625,ACC100697,1,6455.0,6455.0
ACC100625,ACC100718,1,11410.0,11410.0
ACC100625,ACC100761,1,441.94,441.94
ACC100625,ACC100831,1,4145.95,4145.95
ACC100625,ACC100897,1,147.08,147.08
ACC100625,ACC100898,1,859.14,859.14
ACC100625,ACC100913,1,1836.62,1836.62
ACC100626,ACC100294,1,1189.86,1189.86
ACC100626,ACC100402,1,1490.69,1490.69
ACC100626,ACC100489,1,5778.72,5778.72
ACC100626,ACC100663,1,566.7,566.7
ACC100626,ACC100784,1,30314.09,30314.09
ACC100626,ACC100802,1,3576.98,3576.98
ACC100626,ACC100837,1,1210.92,1210.92
ACC100626,ACC100870,1,2540.72,2540.72
ACC100627,ACC100124,1,1342.69,1342.69
ACC100627,ACC100236,1,2562.28,2562.28
ACC100627,ACC100289,1,18812.39,18812.39
ACC100627,ACC100757,1,18746.76,18746.76
ACC100627,ACC100766,1,2190.81,2190.81
ACC100627,ACC100821,1,974.37,974.37
ACC100627,ACC100913,1,1533.93,1533.93
ACC100627,ACC100942,1,617.52,617.52
ACC100628,ACC100165,1,63.22,63.22
ACC100628,ACC100171,1,20955.16,20955.16
ACC100628,ACC100258,1,1097.03,1097.03
ACC100628,ACC100307,1,285.03,285.03
ACC100628,ACC100420,1,4861.27,4861.27
ACC100628,ACC100433,1,4709.35,4709.35
ACC100628,ACC100602,1,1360.35,1360.35
ACC100628,ACC100699,1,1950.93,1950.93
ACC100628,ACC100937,1,1217.57,1217.57
ACC100628,ACC100943,1,457.85,457.85
ACC100629,ACC100016,1,1443.37,1443.37
ACC100629,ACC100086,1,2080.67,2080.67
ACC100629,ACC100173,1,814.1,814.1
ACC100629,ACC100216,1,911.12,911.12
ACC100629,ACC100314,1,331.83,331.83
ACC100629,ACC100344,1,2578.61,2578.61
ACC100629,ACC100459,1,1619.33,1619.33
ACC100629,ACC100576,1,2872.58,2872.58
ACC100629,ACC100698,1,1395.26,1395.26
ACC100629,ACC100733,1,11266.0,11266.0
ACC100629,ACC100910,1,5775.42,5775.42
ACC100629,ACC100993,1,844.8,844.8
ACC100630,ACC100024,1,3719.24,3719.24
ACC100630,ACC100039,1,3519.24,3519.24
ACC100630,ACC100331,1,543.66,543.66
ACC100630,ACC100418,1,678.19,678.19
ACC100630,ACC100526,1,184.07,184.07
ACC100630,ACC100586,1,2067.13,2067.13
ACC100630,ACC100591,1,1182.99,1182.99
ACC100630,ACC100683,1,2810.32,2810.32
ACC100630,ACC100712,1,573.46,573.46
ACC100630,ACC100935,1,49.8,49.8
ACC100631,ACC100023,2,4315.02,2157.51
ACC100631,ACC100148,1,918.34,918.34
ACC100631,ACC100190,1,139.11,139.11
ACC100631,ACC100193,1,1213.23,1213.23
ACC100631,ACC100348,1,2620.33,2620.33
ACC100631,ACC100427,1,1498.28,1498.28
ACC100631,ACC100569,1,1924.87,1924.87
ACC100631,ACC100675,1,1523.56,1523.56
ACC100631,ACC100909,1,13235.85,13235.85
ACC100632,ACC100132,1,26034.31,26034.31
ACC100632,ACC100177,1,435.78,435.78
ACC100632,ACC100200,1,587.12,587.12
ACC100632,ACC100354,1,433.07,433.07
ACC100632,ACC100416,1,1430.77,1430.77
ACC100632,ACC100424,1,10008.42,10008.42
ACC100632,ACC100457,1,1306.27,1306.27
ACC100632,ACC100529,1,4341.33,4341.33
ACC100632,ACC100725,1,656.46,656.46
ACC100632,ACC100738,1,611.39,611.39
ACC100632,ACC100824,1,2119.76,2119.76
ACC100633,ACC100229,1,895.17,895.17
ACC100633,ACC100515,1,334.48,334.48
ACC100633,ACC100641,1,7427.47,7427.47
ACC100633,ACC100647,1,4429.61,4429.61
ACC100633,ACC100712,1,870.65,870.65
ACC100633,ACC100848,1,420.57,420.57
ACC100634,ACC100021,1,408.29,408.29
ACC100634,ACC100033,1,205.82,205.82
ACC100634,ACC100088,1,2420.66,2420.66
ACC100634,ACC100089,1,6929.0,6929.0
ACC100634,ACC100181,1,552.03,552.03
ACC100634,ACC100211,1,2057.6,2057.6
ACC100634,ACC100551,1,2648.0,2648.0
ACC100634,ACC100773,1,633.67,633.67
ACC100634,ACC100797,1,304.12,304.12
ACC100634,ACC100866,1,1125.55,1125.55
ACC100634,ACC100941,1,585.43,585.43
ACC100635,ACC100223,1,14309.0,14309.0
ACC100635,ACC100322,1,4289.5,4289.5
ACC100635,ACC100329,1,1076.38,1076.38
ACC100635,ACC100367,1,469.51,469.51
ACC100635,ACC100405,1,4509.24,4509.24
ACC100635,ACC100659,1,355.21,355.21
ACC100635,ACC100661,1,295.33,295.33
ACC100635,ACC100684,1,12924.31,12924.31
ACC100636,ACC100095,1,10894.0,10894.0
ACC100636,ACC100311,1,2623.92,2623.92
ACC100636,ACC100328,1,761.06,761.06
ACC100636,ACC100334,1,2458.06,2458.06
ACC100636,ACC100344,1,6115.64,6115.64
ACC100636,ACC100379,1,541.46,541.46
ACC100636,ACC100483,1,221.62,221.62
ACC100636,ACC100494,1,1853.68,1853.68
ACC100636,ACC100509,1,2390.06,2390.06
ACC100636,ACC100602,1,2878.22,2878.22
ACC100636,ACC100757,1,1515.77,1515.77
ACC100636,ACC100852,1,4090.3,4090.3
ACC100636,ACC100946,1,310.76,310.76
ACC100636,ACC100992,1,678.84,678.84
ACC100637,ACC100079,1,497.33,497.33
ACC100637,ACC100153,1,881.65,881.65
ACC100637,ACC100197,1,303.18,303.18
ACC100637,ACC100250,1,7669.0,7669.0
ACC100637,ACC100442,1,722.89,722.89
ACC100637,ACC100488,1,2186.0,2186.0
ACC100637,ACC100496,1,156.73,156.73
ACC100637,ACC100698,1,903.74,903.74
ACC100637,ACC100882,1,362.73,362.73
ACC100637,ACC100887,1,1303.13,1303.13
ACC100637,ACC100965,1,3777.08,3777.08
ACC100638,ACC100288,1,1240.26,1240.26
ACC100638,ACC100353,1,530.12,530.12
ACC100638,ACC100512,1,6218.71,6218.71
ACC100638,ACC100550,1,748.32,748.32
ACC100638,ACC100663,1,826.05,826.05
ACC100638,ACC100733,1,729.73,729.73
ACC100638,ACC100868,1,463.66,463.66
ACC100638,ACC100996,1,1363.44,1363.44
ACC100639,ACC100052,1,172.91,172.91
ACC100639,ACC100113,1,1844.24,1844.24
ACC100639,ACC100167,1,1919.15,1919.15
ACC100639,ACC100304,1,4599.92,4599.92
ACC100639,ACC100596,1,526.98,526.98
ACC100639,ACC100785,1,235.1,235.1
ACC100639,ACC100996,1,1228.02,1228.02
ACC100640,ACC100325,1,2067.28,2067.28
ACC100640,ACC100368,1,1849.84,1849.84
ACC100640,ACC100457,1,695.62,695.62
ACC100640,ACC100481,1,570.13,570.13
ACC100640,ACC100517,1,13726.0,13726.0
ACC100640,ACC100559,1,995.38,995.38
ACC100640,ACC100601,1,1835.77,1835.77
ACC100640,ACC100827,1,4892.45,4892.45
ACC100640,ACC100835,1,59.72,59.72
ACC100640,ACC100970,1,44929.9,44929.9
ACC100641,ACC100025,1,12813.0,12813.0
ACC100641,ACC100101,1,100.3,100.3
ACC100641,ACC100238,1,318.54,318.54
ACC100641,ACC100344,1,697.02,697.02
ACC100641,ACC100385,1,1153.81,1153.81
ACC100641,ACC100547,1,189.72,189.72
ACC100641,ACC100648,1,328.36,328.36
ACC100641,ACC100687,1,50.27,50.27
ACC100641,ACC100709,1,665.55,665.55
ACC100641,ACC100751,1,7668.85,7668.85
ACC100641,ACC100756,1,2863.41,2863.41
ACC100641,ACC100908,1,1183.6,1183.6
ACC100641,ACC100920,1,2938.77,2938.77
ACC100642,ACC100078,1,979.05,979.05
ACC100642,ACC100156,1,525.15,525.15
ACC100642,ACC100192,1,864.65,864.65
ACC100642,ACC100471,1,747.35,747.35
ACC100642,ACC100486,1,601.81,601.81
ACC100642,ACC100495,1,134.39,134.39
ACC100642,ACC100508,1,1146.76,1146.76
ACC100642,ACC100544,1,1220.68,1220.68
ACC100642,ACC100556,1,1714.03,1714.03
ACC100642,ACC100646,1,715.46,715.46
ACC100642,ACC100653,1,419.1,419.1
ACC100642,ACC100686,1,991.96,991.96
ACC100642,ACC100739,1,124.23,124.23
ACC100642,ACC100768,1,1006.66,1006.66
ACC100642,ACC100994,1,777.48,777.48
ACC100643,ACC100198,1,1142.26,1142.26
ACC100643,ACC100264,1,2075.13,2075.13
ACC100643,ACC100312,1,4237.12,4237.12
ACC100643,ACC100318,1,10006.35,10006.35
ACC100643,ACC100532,1,285.48,285.48
ACC100643,ACC100609,1,255.51,255.51
ACC100643,ACC100632,1,1407.42,1407.42
ACC100643,ACC100651,1,1976.53,1976.53
ACC100643,ACC100742,1,528.4,528.4
ACC100643,ACC100890,1,1057.12,1057.12
ACC100643,ACC100995,1,1023.45,1023.45
ACC100644,ACC100152,1,10923.4,10923.4
ACC100644,ACC100274,1,1844.09,1844.09
ACC100644,ACC100367,1,282.71,282.71
ACC100644,ACC100379,1,531.83,531.83
ACC100644,ACC100566,1,393.04,393.04
ACC100644,ACC100665,1,948.47,948.47
ACC100644,ACC100716,1,1729.39,1729.39
ACC100644,ACC100732,1,3971.62,3971.62
ACC100644,ACC100734,1,2261.86,2261.86
ACC100644,ACC100913,1,236.31,236.31
ACC100645,ACC100021,1,162.92,162.92
ACC100645,ACC100042,1,7454.29,7454.29
ACC100645,ACC100120,1,1718.7,1718.7
ACC100645,ACC100221,1,963.0,963.0
ACC100645,ACC100305,1,2284.97,2284.97
ACC100645,ACC100318,1,797.17,797.17
ACC100645,ACC100460,1,1850.66,1850.66
ACC100645,ACC100561,1,186.09,186.09
ACC100645,ACC100666,1,288.42,288.42
ACC100645,ACC100705,1,874.02,874.02
ACC100645,ACC100759,1,392.0,392.0
ACC100645,ACC100961,1,290.91,290.91
ACC100646,ACC100098,1,313.77,313.77
ACC100646,ACC100180,1,695.19,695.19
ACC100646,ACC100181,1,1636.59,1636.59
ACC100646,ACC100432,1,6681.0,6681.0
ACC100646,ACC100524,1,2284.87,2284.87
ACC100646,ACC100590,1,2061.47,2061.47
ACC100646,ACC100597,1,2270.41,2270.41
ACC100646,ACC100627,1,264.02,264.02
ACC100646,ACC100696,1,6104.29,6104.29
ACC100646,ACC100730,1,284.53,284.53
ACC100646,ACC100979,1,906.52,906.52
ACC100647,ACC100049,1,677.71,677.71
ACC100647,ACC100107,1,175.8,175.8
ACC100647,ACC100126,1,753.16,753.16
ACC100647,ACC100130,1,3387.33,3387.33
ACC100647,ACC100150,1,324.73,324.73
ACC100647,ACC100197,1,7912.67,7912.67
ACC100647,ACC100307,1,1888.61,1888.61
ACC100647,ACC100342,1,321.33,321.33
ACC100647,ACC100367,1,69.91,69.91
ACC100647,ACC100413,1,1704.52,1704.52
ACC100647,ACC100425,1,6403.36,6403.36
ACC100647,ACC100641,1,37.43,37.43
ACC100647,ACC100702,1,11662.87,11662.87
ACC100647,ACC100870,1,1057.9,1057.9
ACC100647,ACC100984,1,4996.64,4996.64
ACC100648,ACC100003,1,4590.78,4590.78
ACC100648,ACC100106,1,2781.58,2781.58
ACC100648,ACC100109,1,1809.41,1809.41
ACC100648,ACC100154,1,7866.98,7866.98
ACC100648,ACC100316,1,2684.32,2684.32
ACC100648,ACC100363,1,493.26,493.26
ACC100648,ACC100368,1,3729.05,3729.05
ACC100648,ACC100396,1,407.14,407.14
ACC100648,ACC100439,1,8448.25,8448.25
ACC100648,ACC100454,1,987.53,987.53
ACC100648,ACC100505,1,1668.81,1668.81
ACC100648,ACC100603,1,1299.44,1299.44
ACC100648,ACC100830,1,2547.99,2547.99
ACC100648,ACC100845,1,3883.53,3883.53
ACC100648,ACC100952,1,6151.38,6151.38
ACC100648,ACC100993,1,1225.92,1225.92
ACC100649,ACC100027,1,9785.0,9785.0
ACC100649,ACC100034,1,845.47,845.47
ACC100649,ACC100146,1,589.77,589.77
ACC100649,ACC100514,1,2034.95,2034.95
ACC100649,ACC100517,1,10046.0,10046.0
ACC100649,ACC100673,1,823.92,823.92
ACC100649,ACC100796,1,1857.83,1857.83
ACC100649,ACC100913,1,1326.9,1326.9
ACC100649,ACC100937,1,138.88,138.88
ACC100649,ACC100979,1,620.06,620.06
ACC100649,ACC100998,1,464.45,464.45
ACC100650,ACC100103,1,1043.69,1043.69
ACC100650,ACC100311,1,663.22,663.22
ACC100650,ACC100327,1,929.31,929.31
ACC100650,ACC100375,1,243.6,243.6
ACC100650,ACC100609,1,196.87,196.87
ACC100650,ACC100629,1,1535.28,1535.28
ACC100650,ACC100700,1,2369.05,2369.05
ACC100650,ACC100913,1,7022.0,7022.0
ACC100650,ACC100920,1,2366.31,2366.31
ACC100650,ACC100945,1,251.09,251.09
ACC100651,ACC100022,1,2199.67,2199.67
ACC100651,ACC100135,1,90.83,90.83
ACC100651,ACC100294,1,1059.14,1059.14
ACC100651,ACC100433,1,439.77,439.77
ACC100651,ACC100471,1,3364.96,3364.96
ACC100651,ACC100568,1,1454.19,1454.19
ACC100651,ACC100602,1,1680.17,1680.17
ACC100651,ACC100782,1,835.05,835.05
ACC100651,ACC100907,1,1180.22,1180.22
ACC100651,ACC100992,1,437.52,437.52
ACC100652,ACC100095,1,5165.0,5165.0
ACC100652,ACC100106,1,147.45,147.45
ACC100652,ACC100120,1,148.66,148.66
ACC100652,ACC100457,1,423.59,423.59
ACC100652,ACC100466,1,187.35,187.35
ACC100652,ACC100467,1,855.91,855.91
ACC100652,ACC100748,1,708.78,708.78
ACC100652,ACC100766,1,766.23,766.23
ACC100652,ACC100778,1,3519.72,3519.72
ACC100652,ACC100782,1,3129.18,3129.18
ACC100652,ACC100994,1,1132.69,1132.69
ACC100653,ACC100063,1,5978.09,5978.09
ACC100653,ACC100067,1,222.68,222.68
ACC100653,ACC100098,1,249.4,249.4
ACC100653,ACC100257,1,152.19,152.19
ACC100653,ACC100354,1,2298.69,2298.69
ACC100653,ACC100696,1,641.29,641.29
ACC100653,ACC100890,1,2110.83,2110.83
ACC100653,ACC100951,1,4985.66,4985.66
ACC100654,ACC100014,1,640.53,640.53
ACC100654,ACC100070,1,501.19,501.19
ACC100654,ACC100151,1,404.92,404.92
ACC100654,ACC100223,1,14486.0,14486.0
ACC100654,ACC100229,1,1484.42,1484.42
ACC100654,ACC100234,1,115036.61,115036.61
ACC100654,ACC100261,1,4074.2,4074.2
ACC100654,ACC100290,1,4713.94,4713.94
ACC100654,ACC100350,1,1601.04,1601.04
ACC100654,ACC100450,1,704.51,704.51
ACC100654,ACC100717,1,7078.03,7078.03
ACC100654,ACC100775,1,343.45,343.45
ACC100654,ACC100780,1,1017.19,1017.19
ACC100654,ACC100952,1,235.82,235.82
ACC100654,ACC100996,1,503.59,503.59
ACC100655,ACC100025,1,4403.0,4403.0
ACC100655,ACC100174,1,11996.41,11996.41
ACC100655,ACC100260,1,420.43,420.43
ACC100655,ACC100467,1,3822.31,3822.31
ACC100655,ACC100498,1,550.79,550.79
ACC100655,ACC100520,1,10559.73,10559.73
ACC100655,ACC100627,1,1606.06,1606.06
ACC100655,ACC100654,1,33158.81,33158.81
ACC100655,ACC100711,1,1411.53,1411.53
ACC100655,ACC100789,1,484.34,484.34
ACC100655,ACC100807,1,465.11,465.11
ACC100655,ACC100875,1,258.91,258.91
ACC100655,ACC100919,1,3834.04,3834.04
ACC100656,ACC100133,1,546.45,546.45
ACC100656,ACC100141,1,2903.39,2903.39
ACC100656,ACC100468,1,7762.87,7762.87
ACC100656,ACC100524,1,1551.15,1551.15
ACC100656,ACC100640,1,224.93,224.93
ACC100656,ACC100648,1,3910.31,3910.31
ACC100656,ACC100737,1,563.25,563.25
ACC100656,ACC100770,1,1902.02,1902.02
ACC100657,ACC100173,1,22899.38,22899.38
ACC100657,ACC100254,1,1734.9,1734.9
ACC100657,ACC100402,1,4381.11,4381.11
ACC100657,ACC100619,1,818.76,818.76
ACC100657,ACC100625,1,1827.27,1827.27
ACC100657,ACC100690,1,667.17,667.17
ACC100657,ACC100710,1,3380.8,3380.8
ACC100658,ACC100140,1,2286.2,2286.2
ACC100658,ACC100167,1,1345.6,1345.6
ACC100658,ACC100204,1,2424.52,2424.52
ACC100658,ACC100372,1,326.91,326.91
ACC100658,ACC100602,1,217.97,217.97
ACC100658,ACC100793,1,5632.92,5632.92
ACC100658,ACC100898,1,399.58,399.58
ACC100658,ACC100956,1,1033.01,1033.01
ACC100659,ACC100210,1,3406.32,3406.32
ACC100659,ACC100289,1,518.68,518.68
ACC100659,ACC100351,1,2159.81,2159.81
ACC100659,ACC100396,1,1873.06,1873.06
ACC100659,ACC100406,1,709.47,709.47
ACC100659,ACC100862,1,9786.17,9786.17
ACC100659,ACC100980,1,1694.51,1694.51
ACC100660,ACC100016,1,439.67,439.67
ACC100660,ACC100126,1,251.0,251.0
ACC100660,ACC100236,1,2565.21,2565.21
ACC100660,ACC100320,1,2087.89,2087.89
ACC100660,ACC100395,1,1378.65,1378.65
ACC100660,ACC100534,1,387.67,387.67
ACC100660,ACC100656,1,1194.01,1194.01
ACC100660,ACC100699,1,4156.46,4156.46
ACC100660,ACC100714,1,740.42,740.42
ACC100660,ACC100733,1,12081.0,12081.0
ACC100660,ACC100754,1,7267.51,7267.51
ACC100660,ACC100784,1,8529.31,8529.31
ACC100660,ACC100980,1,3396.47,3396.47
ACC100661,ACC100027,1,225.31,225.31
ACC100661,ACC100313,1,2230.69,2230.69
ACC100661,ACC100331,1,345.1,345.1
ACC100661,ACC100407,1,3187.14,3187.14
ACC100661,ACC100695,1,373.86,373.86
ACC100661,ACC100702,1,312.43,312.43
ACC100661,ACC100847,1,1342.47,1342.47
ACC100662,ACC100086,1,3220.56,3220.56
ACC100662,ACC100306,1,299.06,299.06
ACC100662,ACC100309,1,2516.89,2516.89
ACC100662,ACC100369,1,439.62,439.62
ACC100662,ACC100372,1,607.67,607.67
ACC100662,ACC100436,1,645.26,645.26
ACC100662,ACC100455,1,110.31,110.31
ACC100662,ACC100524,1,497.08,497.08
ACC100662,ACC100608,1,1920.11,1920.11
ACC100662,ACC100648,1,92.5,92.5
ACC100662,ACC100651,1,179.68,179.68
ACC100662,ACC100770,1,2595.64,2595.64
ACC100662,ACC100899,1,696.54,696.54
ACC100663,ACC100123,1,406.98,406.98
ACC100663,ACC100207,1,2642.74,2642.74
ACC100663,ACC100313,1,583.03,583.03
ACC100663,ACC100319,1,2028.39,2028.39
ACC100663,ACC100437,1,1430.61,1430.61
ACC100663,ACC100457,1,3746.28,3746.28
ACC100663,ACC100471,1,317.4,317.4
ACC100663,ACC100497,1,1240.13,1240.13
ACC100663,ACC100517,1,697.2,697.2
ACC100663,ACC100832,1,889.3,889.3
ACC100663,ACC100851,1,818.24,818.24
ACC100663,ACC100992,1,191.46,191.46
ACC100664,ACC100069,1,669.58,669.58
ACC100664,ACC100108,1,1061.97,1061.97
ACC100664,ACC100355,1,417.89,417.89
ACC100664,ACC100391,1,20068.1,20068.1
ACC100664,ACC100513,1,249.51,249.51
ACC100664,ACC100665,1,139.86,139.86
ACC100664,ACC100760,1,743.95,743.95
ACC100664,ACC100779,1,1722.3,1722.3
ACC100664,ACC100797,1,722.35,722.35
ACC100664,ACC100809,1,17434.33,17434.33
ACC100664,ACC100812,1,458.89,458.89
ACC100664,ACC100960,1,3252.53,3252.53
ACC100665,ACC100016,1,1590.58,1590.58
ACC100665,ACC100032,1,1000.61,1000.61
ACC100665,ACC100045,1,244.18,244.18
ACC100665,ACC100185,1,94940.13,94940.13
ACC100665,ACC100234,1,1711.13,1711.13
ACC100665,ACC100235,1,78177.77,78177.77
ACC100665,ACC100249,2,2917.5099999999998,1458.7549999999999
ACC100665,ACC100308,1,1898.35,1898.35
ACC100665,ACC100341,1,175.24,175.24
ACC100665,ACC100597,1,325.41,325.41
ACC100665,ACC100782,1,14565.33,14565.33
ACC100665,ACC100800,1,5492.86,5492.86
ACC100665,ACC100967,1,13645.63,13645.63
ACC100666,ACC100195,1,989.94,989.94
ACC100666,ACC100263,1,1488.14,1488.14
ACC100666,ACC100281,1,2088.41,2088.41
ACC100666,ACC100391,1,10255.76,10255.76
ACC100666,ACC100394,1,1638.27,1638.27
ACC100666,ACC100445,1,254.7,254.7
ACC100666,ACC100727,1,346.17,346.17
ACC100666,ACC100908,1,1479.17,1479.17
ACC100666,ACC100913,1,9046.0,9046.0
ACC100667,ACC100005,1,972.95,972.95
ACC100667,ACC100043,1,5744.73,5744.73
ACC100667,ACC100215,1,2186.46,2186.46
ACC100667,ACC100419,1,1180.72,1180.72
ACC100667,ACC100463,1,1127.77,1127.77
ACC100667,ACC100649,1,1190.04,1190.04
ACC100667,ACC100659,1,890.75,890.75
ACC100667,ACC100676,1,330.77,330.77
ACC100667,ACC100880,1,4611.3,4611.3
ACC100667,ACC100941,1,1042.57,1042.57
ACC100667,ACC100958,1,438.62,438.62
ACC100668,ACC100012,1,944.28,944.28
ACC100668,ACC100015,1,1216.9,1216.9
ACC100668,ACC100020,1,504.01,504.01
ACC100668,ACC100227,1,1733.04,1733.04
ACC100668,ACC100428,1,493.23,493.23
ACC100668,ACC100474,1,1086.02,1086.02
ACC100668,ACC100592,1,912.71,912.71
ACC100668,ACC100639,1,366.97,366.97
ACC100668,ACC100763,1,2671.78,2671.78
ACC100668,ACC100964,1,4555.22,4555.22
ACC100669,ACC100142,1,6188.99,6188.99
ACC100669,ACC100323,1,1449.29,1449.29
ACC100669,ACC100377,1,4132.9,4132.9
ACC100669,ACC100380,1,350.64,350.64
ACC100669,ACC100550,1,1411.61,1411.61
ACC100669,ACC100609,1,1476.46,1476.46
ACC100669,ACC100623,1,1221.32,1221.32
ACC100669,ACC100646,1,488.57,488.57
ACC100669,ACC100681,1,2029.23,2029.23
ACC100669,ACC100722,1,72.43,72.43
ACC100669,ACC100741,1,1260.97,1260.97
ACC100669,ACC100936,1,934.44,934.44
ACC100670,ACC100000,1,537.07,537.07
ACC100670,ACC100133,1,926.73,926.73
ACC100670,ACC100216,1,2520.16,2520.16
ACC100670,ACC100220,1,2859.22,2859.22
ACC100670,ACC100321,1,1842.3,1842.3
ACC100670,ACC100631,1,528.09,528.09
ACC100670,ACC100672,1,1434.1,1434.1
ACC100670,ACC100743,1,3208.41,3208.41
ACC100670,ACC100752,1,4605.11,4605.11
ACC100670,ACC100754,1,14401.0,14401.0
ACC100670,ACC100911,1,470.25,470.25
ACC100671,ACC100042,1,1748.28,1748.28
ACC100671,ACC100049,1,1172.57,1172.57
ACC100671,ACC100050,1,1158.05,1158.05
ACC100671,ACC100176,1,175.37,175.37
ACC100671,ACC100177,1,155.36,155.36
ACC100671,ACC100251,1,128.52,128.52
ACC100671,ACC100258,1,355.09,355.09
ACC100671,ACC100503,1,558.03,558.03
ACC100671,ACC100759,1,5572.07,5572.07
ACC100672,ACC100114,1,14169.0,14169.0
ACC100672,ACC100117,1,694.65,694.65
ACC100672,ACC100147,1,737.84,737.84
ACC100672,ACC100189,1,2051.17,2051.17
ACC100672,ACC100196,1,1130.93,1130.93
ACC100672,ACC100203,1,220.11,220.11
ACC100672,ACC100275,1,382.66,382.66
ACC100672,ACC100361,1,1006.7,1006.7
ACC100672,ACC100414,1,3151.78,3151.78
ACC100672,ACC100670,1,1563.79,1563.79
ACC100672,ACC100750,1,6365.79,6365.79
ACC100672,ACC100839,1,1598.02,1598.02
ACC100673,ACC100026,1,1452.53,1452.53
ACC100673,ACC100066,1,4533.98,4533.98
ACC100673,ACC100105,1,1884.24,1884.24
ACC100673,ACC100213,1,283.92,283.92
ACC100673,ACC100304,1,959.85,959.85
ACC100673,ACC100412,1,1415.32,1415.32
ACC100673,ACC100665,1,10967.0,10967.0
ACC100673,ACC100704,1,711.9,711.9
ACC100673,ACC100804,1,3657.92,3657.92
ACC100674,ACC100027,1,8585.0,8585.0
ACC100674,ACC100304,1,94.92,94.92
ACC100674,ACC100373,1,249.17,249.17
ACC100674,ACC100457,1,711.51,711.51
ACC100674,ACC100563,1,1469.62,1469.62
ACC100674,ACC100567,1,1041.53,1041.53
ACC100674,ACC100593,1,291.48,291.48
ACC100674,ACC100823,1,1922.27,1922.27
ACC100674,ACC100860,1,252.69,252.69
ACC100674,ACC100866,1,668.46,668.46
ACC100674,ACC100958,1,5204.64,5204.64
ACC100674,ACC100960,1,487.71,487.71
ACC100675,ACC100082,1,247.28,247.28
ACC100675,ACC100137,1,4990.5,4990.5
ACC100675,ACC100300,1,1225.23,1225.23
ACC100675,ACC100503,1,1602.55,1602.55
ACC100675,ACC100559,1,22.48,22.48
ACC100675,ACC100662,1,750.04,750.04
ACC100675,ACC100756,1,1835.73,1835.73
ACC100675,ACC100877,1,6388.22,6388.22
ACC100675,ACC100893,1,181.31,181.31
ACC100675,ACC100989,1,2165.67,2165.67
ACC100676,ACC100152,1,307.86,307.86
ACC100676,ACC100195,1,215.14,215.14
ACC100676,ACC100277,1,155.79,155.79
ACC100676,ACC100327,1,2690.75,2690.75
ACC100676,ACC100529,1,12592.83,12592.83
ACC100676,ACC100854,1,258.03,258.03
ACC100676,ACC100857,1,101.21,101.21
ACC100676,ACC100944,1,844.48,844.48
ACC100677,ACC100081,1,997.85,997.85
ACC100677,ACC100103,1,1009.51,1009.51
ACC100677,ACC100135,1,42.7,42.7
ACC100677,ACC100257,1,903.29,903.29
ACC100677,ACC100267,1,575.9,575.9
ACC100677,ACC100329,1,1095.38,1095.38
ACC100677,ACC100464,1,1020.14,1020.14
ACC100677,ACC100511,1,929.23,929.23
ACC100677,ACC100543,1,1706.47,1706.47
ACC100677,ACC100591,1,851.79,851.79
ACC100677,ACC100659,1,1086.77,1086.77
ACC100677,ACC100744,1,2046.42,2046.42
ACC100677,ACC100760,1,8930.48,8930.48
ACC100677,ACC100838,1,1205.5,1205.5
ACC100677,ACC100944,1,298.17,298.17
ACC100677,ACC100969,1,1759.68,1759.68
ACC100678,ACC100104,1,820.69,820.69
ACC100678,ACC100365,1,1300.02,1300.02
ACC100678,ACC100408,1,244.15,244.15
ACC100678,ACC100430,1,5856.97,5856.97
ACC100678,ACC100584,1,367.86,367.86
ACC100678,ACC100706,1,1795.46,1795.46
ACC100678,ACC100764,1,2311.1,2311.1
ACC100678,ACC100952,1,1791.22,1791.22
ACC100678,ACC100958,1,5609.41,5609.41
ACC100679,ACC100043,1,749.41,749.41
ACC100679,ACC100073,1,10272.69,10272.69
ACC100679,ACC100206,1,29758.43,29758.43
ACC100679,ACC100227,1,2661.26,2661.26
ACC100679,ACC100255,1,1000.72,1000.72
ACC100679,ACC100408,1,1421.62,1421.62
ACC100679,ACC100534,1,526.35,526.35
ACC100679,ACC100573,1,3775.77,3775.77
ACC100679,ACC100616,1,476.92,476.92
ACC100679,ACC100662,1,744.03,744.03
ACC100679,ACC100670,1,284.92,284.92
