transaction_id,sender_account,receiver_account,amount,transaction_time,transaction_type,device_id
TXN1005605,ACC100689,ACC100738,2235.26,2026-02-28 12:25:00,CARD,DEV1186
TXN1005606,ACC100574,ACC100833,2327.96,2026-02-09 13:18:00,UPI,DEV1262
TXN1005607,ACC100178,ACC100997,4163.2,2026-03-29 06:11:00,CARD,DEV1121
TXN1005608,ACC100918,ACC100746,320.77,2026-05-01 20:10:00,NEFT,DEV1034
TXN1005609,ACC100144,ACC100907,615.78,2026-05-10 17:51:00,CARD,DEV1219
TXN1005610,ACC100961,ACC100597,1446.06,2026-01-27 03:01:00,IMPS,DEV1065
TXN1005611,ACC100979,ACC100200,600.37,2026-02-12 02:34:00,NEFT,DEV1085
TXN1005612,ACC100330,ACC100887,2175.68,2026-02-10 12:53:00,UPI,DEV1055
TXN1005613,ACC100599,ACC100500,1993.25,2026-06-14 18:39:00,BANK_TRANSFER,DEV1075
TXN1005614,ACC100863,ACC100341,1949.16,2026-06-08 10:26:00,CARD,DEV1163
TXN1005615,ACC100462,ACC100986,6320.8,2026-03-09 21:28:00,NEFT,DEV1193
TXN1005616,ACC100936,ACC100381,2375.33,2026-06-29 07:19:00,IMPS,DEV1191
TXN1005617,ACC100702,ACC100838,1319.05,2026-03-23 09:33:00,NEFT,DEV1039
TXN1005618,ACC100112,ACC100533,869.36,2026-01-25 23:28:00,BANK_TRANSFER,DEV1175
TXN1005619,ACC100087,ACC100218,945.17,2026-04-08 15:21:00,IMPS,DEV1261
TXN1005620,ACC100989,ACC100018,305.81,2026-06-25 11:32:00,IMPS,DEV1029
TXN1005621,ACC100211,ACC100565,131.78,2026-06-15 21:57:00,BANK_TRANSFER,DEV1051
TXN1005622,ACC100706,ACC100607,1913.15,2026-02-25 15:10:00,CARD,DEV1262
TXN1005623,ACC100308,ACC100799,4761.7,2026-01-26 18:19:00,NEFT,DEV1254
TXN1005624,ACC100961,ACC100082,737.94,2026-03-08 13:02:00,IMPS,DEV1084
TXN1005625,ACC100028,ACC100968,7365.14,2026-01-20 08:54:00,BANK_TRANSFER,DEV1124
TXN1005626,ACC100203,ACC100248,887.3,2026-03-24 09:06:00,UPI,DEV1049
TXN1005627,ACC100113,ACC100189,105.16,2026-04-24 05:46:00,BANK_TRANSFER,DEV1106
TXN1005628,ACC100933,ACC100398,3300.73,2026-01-03 06:40:00,UPI,DEV1260
TXN1005629,ACC100493,ACC100899,616.99,2026-04-12 09:56:00,CARD,DEV1247
TXN1005630,ACC100047,ACC100749,3679.51,2026-05-27 00:21:00,CARD,DEV1247
TXN1005631,ACC100445,ACC100111,236.74,2026-05-20 08:05:00,CARD,DEV1193
TXN1005632,ACC100147,ACC100758,1798.04,2026-06-04 12:44:00,UPI,DEV1247
TXN1005633,ACC100431,ACC100669,419.66,2026-05-04 23:31:00,UPI,DEV1213
TXN1005634,ACC100189,ACC100981,1396.45,2026-01-25 17:01:00,IMPS,DEV1021
TXN1005635,ACC100288,ACC100558,2751.57,2026-05-15 17:37:00,CARD,DEV1287
TXN1005636,ACC100050,ACC100672,2082.41,2026-03-18 03:30:00,BANK_TRANSFER,DEV1199
TXN1005637,ACC100833,ACC100588,1191.83,2026-02-26 01:31:00,IMPS,DEV1082
TXN1005638,ACC100396,ACC100865,209.74,2026-03-18 22:20:00,NEFT,DEV1205
TXN1005639,ACC100262,ACC100629,2634.41,2026-04-20 15:56:00,NEFT,DEV1055
TXN1005640,ACC100602,ACC100627,3780.9,2026-01-22 13:41:00,UPI,DEV1165
TXN1005641,ACC100735,ACC100927,313.69,2026-06-25 07:52:00,BANK_TRANSFER,DEV1010
TXN1005642,ACC100396,ACC100803,374.19,2026-03-06 19:25:00,UPI,DEV1289
TXN1005643,ACC100736,ACC100726,3976.94,2026-05-05 22:01:00,UPI,DEV1117
TXN1005644,ACC100305,ACC100133,853.95,2026-03-28 22:35:00,UPI,DEV1230
TXN1005645,ACC100699,ACC100054,386.01,2026-02-01 18:51:00,UPI,DEV1191
TXN1005646,ACC100572,ACC100587,1520.91,2026-01-26 06:24:00,CARD,DEV1278
TXN1005647,ACC100145,ACC100593,509.67,2026-04-11 15:51:00,UPI,DEV1236
TXN1005648,ACC100283,ACC100179,1330.42,2026-01-31 11:20:00,IMPS,DEV1034
TXN1005649,ACC100612,ACC100254,667.91,2026-06-13 13:35:00,IMPS,DEV1174
TXN1005650,ACC100975,ACC100175,740.25,2026-04-13 00:07:00,IMPS,DEV1089
TXN1005651,ACC100115,ACC100433,4156.7,2026-05-27 00:51:00,BANK_TRANSFER,DEV1261
TXN1005652,ACC100466,ACC100375,56.7,2026-03-12 17:33:00,UPI,DEV1072
TXN1005653,ACC100885,ACC100863,2133.89,2026-06-04 07:54:00,IMPS,DEV1188
TXN1005654,ACC100558,ACC100236,3410.25,2026-05-09 10:10:00,IMPS,DEV1042
TXN1005655,ACC100004,ACC100418,519.88,2026-04-03 15:18:00,IMPS,DEV1167
TXN1005656,ACC100871,ACC100086,3378.94,2026-05-03 10:37:00,NEFT,DEV1129
TXN1005657,ACC100386,ACC100587,346.95,2026-02-25 23:33:00,NEFT,DEV1062
TXN1005658,ACC100026,ACC100897,496.72,2026-02-11 02:46:00,NEFT,DEV1024
TXN1005659,ACC100929,ACC100827,432.59,2026-01-23 05:08:00,BANK_TRANSFER,DEV1125
TXN1005660,ACC100193,ACC100088,3434.24,2026-05-27 11:16:00,NEFT,DEV1262
TXN1005661,ACC100974,ACC100650,135.11,2026-05-30 16:27:00,BANK_TRANSFER,DEV1296
TXN1005662,ACC100012,ACC100954,7849.28,2026-02-26 11:34:00,BANK_TRANSFER,DEV1232
TXN1005663,ACC100102,ACC100504,760.57,2026-05-07 02:46:00,CARD,DEV1013
TXN1005664,ACC100196,ACC100033,2293.64,2026-03-30 14:01:00,BANK_TRANSFER,DEV1231
TXN1005665,ACC100929,ACC100058,2068.23,2026-05-27 10:21:00,UPI,DEV1066
TXN1005666,ACC100259,ACC100931,1314.85,2026-06-28 13:02:00,UPI,DEV1168
TXN1005667,ACC100095,ACC100986,533.35,2026-04-11 08:38:00,BANK_TRANSFER,DEV1118
TXN1005668,ACC100779,ACC100649,4869.99,2026-06-11 18:57:00,BANK_TRANSFER,DEV1164
TXN1005669,ACC100213,ACC100244,591.21,2026-04-25 13:08:00,BANK_TRANSFER,DEV1132
TXN1005670,ACC100118,ACC100774,456.0,2026-05-23 15:28:00,CARD,DEV1234
TXN1005671,ACC100475,ACC100886,3144.0,2026-06-20 14:52:00,UPI,DEV1004
TXN1005672,ACC100397,ACC100286,1306.23,2026-02-27 10:35:00,NEFT,DEV1300
TXN1005673,ACC100818,ACC100733,5593.64,2026-04-27 23:05:00,IMPS,DEV1040
TXN1005674,ACC100654,ACC100780,1017.19,2026-05-01 08:04:00,UPI,DEV1116
TXN1005675,ACC100231,ACC100181,502.18,2026-03-09 19:48:00,CARD,DEV1231
TXN1005676,ACC100341,ACC100934,1524.91,2026-05-08 09:00:00,NEFT,DEV1059
TXN1005677,ACC100798,ACC100000,640.89,2026-03-19 18:31:00,NEFT,DEV1273
TXN1005678,ACC100879,ACC100044,519.93,2026-05-31 10:21:00,CARD,DEV1111
TXN1005679,ACC100863,ACC100119,2975.79,2026-05-19 03:09:00,NEFT,DEV1198
TXN1005680,ACC100020,ACC100877,9876.03,2026-03-29 09:52:00,IMPS,DEV1247
TXN1005681,ACC100052,ACC100465,815.86,2026-06-02 19:55:00,NEFT,DEV1296
TXN1005682,ACC100735,ACC100911,340.46,2026-03-18 16:17:00,CARD,DEV1060
TXN1005683,ACC100107,ACC100110,912.19,2026-01-14 16:31:00,BANK_TRANSFER,DEV1242
TXN1005684,ACC100401,ACC100314,2034.0,2026-04-26 12:21:00,NEFT,DEV1179
TXN1005685,ACC100428,ACC100349,1493.65,2026-04-29 05:06:00,BANK_TRANSFER,DEV1289
TXN1005686,ACC100809,ACC100466,4596.63,2026-02-08 05:40:00,CARD,DEV1295
TXN1005687,ACC100215,ACC100303,2435.99,2026-05-10 11:31:00,NEFT,DEV1012
TXN1005688,ACC100776,ACC100208,291.75,2026-05-29 00:21:00,BANK_TRANSFER,DEV1259
TXN1005689,ACC100264,ACC100979,606.69,2026-06-25 12:58:00,BANK_TRANSFER,DEV1178
TXN1005690,ACC100759,ACC100426,209.14,2026-01-03 14:48:00,CARD,DEV1093
TXN1005691,ACC100944,ACC100886,4331.27,2026-06-16 13:55:00,UPI,DEV1111
TXN1005692,ACC100531,ACC100135,100.46,2026-04-15 18:42:00,CARD,DEV1017
TXN1005693,ACC100639,ACC100785,235.1,2026-04-24 15:02:00,CARD,DEV1224
TXN1005694,ACC100610,ACC100383,593.38,2026-04-30 01:23:00,IMPS,DEV1291
TXN1005695,ACC100578,ACC100914,2157.49,2026-04-15 04:55:00,CARD,DEV1114
TXN1005696,ACC100508,ACC100479,586.41,2026-05-31 06:16:00,CARD,DEV1035
TXN1005697,ACC100686,ACC100804,707.49,2026-01-22 01:52:00,CARD,DEV1122
TXN1005698,ACC100366,ACC100126,724.42,2026-02-03 18:54:00,BANK_TRANSFER,DEV1214
TXN1005699,ACC100176,ACC100191,1349.3,2026-06-19 01:06:00,CARD,DEV1276
TXN1005700,ACC100990,ACC100922,253.51,2026-06-17 05:43:00,NEFT,DEV1103
TXN1005701,ACC100167,ACC100237,351.91,2026-02-19 23:21:00,IMPS,DEV1026
TXN1005702,ACC100806,ACC100146,8242.91,2026-02-25 21:03:00,BANK_TRANSFER,DEV1117
TXN1005703,ACC100258,ACC100286,1777.35,2026-04-08 00:46:00,CARD,DEV1014
TXN1005704,ACC100854,ACC100868,2732.41,2026-04-07 19:19:00,NEFT,DEV1116
TXN1005705,ACC100696,ACC100939,1175.72,2026-01-01 13:36:00,BANK_TRANSFER,DEV1176
TXN1005706,ACC100670,ACC100133,926.73,2026-02-18 11:38:00,CARD,DEV1275
TXN1005707,ACC100901,ACC100401,1898.0,2026-03-24 04:47:00,BANK_TRANSFER,DEV1156
TXN1005708,ACC100092,ACC100139,2625.79,2026-05-10 11:43:00,IMPS,DEV1246
TXN1005709,ACC100732,ACC100854,3026.89,2026-01-13 01:07:00,CARD,DEV1135
TXN1005710,ACC100259,ACC100543,942.12,2026-05-23 11:28:00,NEFT,DEV1272
TXN1005711,ACC100490,ACC100798,3451.11,2026-03-29 08:22:00,UPI,DEV1059
TXN1005712,ACC100984,ACC100592,56.86,2026-06-11 17:45:00,UPI,DEV1131
TXN1005713,ACC100170,ACC100370,3199.48,2026-03-31 10:36:00,IMPS,DEV1271
TXN1005714,ACC100821,ACC100006,657.02,2026-03-24 08:27:00,CARD,DEV1210
TXN1005715,ACC100778,ACC100309,2130.39,2026-02-03 12:27:00,NEFT,DEV1015
TXN1005716,ACC100491,ACC100570,503.11,2026-04-19 18:47:00,BANK_TRANSFER,DEV1228
TXN1005717,ACC100557,ACC100406,223.18,2026-01-08 23:10:00,IMPS,DEV1021
TXN1005718,ACC100234,ACC100739,1648.54,2026-06-01 04:26:00,IMPS,DEV1062
TXN1005719,ACC100255,ACC100909,180.94,2026-01-20 16:24:00,UPI,DEV1047
TXN1005720,ACC100636,ACC100992,678.84,2026-03-25 19:07:00,CARD,DEV1212
TXN1005721,ACC100944,ACC100213,413.68,2026-06-01 19:41:00,IMPS,DEV1276
TXN1005722,ACC100830,ACC100483,888.88,2026-05-25 17:54:00,CARD,DEV1081
TXN1005723,ACC100941,ACC100906,2854.5,2026-05-13 16:57:00,IMPS,DEV1039
TXN1005724,ACC100257,ACC100820,609.22,2026-02-10 10:34:00,BANK_TRANSFER,DEV1185
TXN1005725,ACC100816,ACC100418,1599.57,2026-02-14 19:40:00,UPI,DEV1242
TXN1005726,ACC100937,ACC100682,2663.02,2026-05-28 13:23:00,NEFT,DEV1153
TXN1005727,ACC100117,ACC100437,529.16,2026-01-03 08:00:00,IMPS,DEV1093
TXN1005728,ACC100554,ACC100570,538.45,2026-05-10 00:13:00,CARD,DEV1002
TXN1005729,ACC100019,ACC100331,5671.42,2026-01-21 23:56:00,UPI,DEV1091
TXN1005730,ACC100539,ACC100499,996.98,2026-03-21 11:33:00,UPI,DEV1076
TXN1005731,ACC100961,ACC100021,2020.23,2026-02-07 23:14:00,IMPS,DEV1001
TXN1005732,ACC100084,ACC100740,2001.94,2026-05-06 12:19:00,NEFT,DEV1187
TXN1005733,ACC100969,ACC100278,260.45,2026-01-18 13:35:00,NEFT,DEV1271
TXN1005734,ACC100510,ACC100634,440.08,2026-02-05 22:28:00,UPI,DEV1028
TXN1005735,ACC100889,ACC100909,1720.58,2026-03-10 13:51:00,CARD,DEV1067
TXN1005736,ACC100895,ACC100477,91.76,2026-03-23 22:11:00,UPI,DEV1050
TXN1005737,ACC100364,ACC100175,851.03,2026-04-14 23:14:00,BANK_TRANSFER,DEV1229
TXN1005738,ACC100258,ACC100282,388.25,2026-02-13 01:44:00,IMPS,DEV1203
TXN1005739,ACC100056,ACC100492,4157.24,2026-05-17 11:39:00,NEFT,DEV1277
TXN1005740,ACC100954,ACC100961,1661.27,2026-02-18 06:53:00,UPI,DEV1293
TXN1005741,ACC100990,ACC100381,4580.19,2026-05-10 16:50:00,IMPS,DEV1121
TXN1005742,ACC100705,ACC100568,1046.34,2026-02-25 13:34:00,BANK_TRANSFER,DEV1005
TXN1005743,ACC100436,ACC100050,956.55,2026-01-23 08:51:00,NEFT,DEV1228
TXN1005744,ACC100608,ACC100157,760.58,2026-02-28 04:35:00,CARD,DEV1248
TXN1005745,ACC100077,ACC100274,599.63,2026-06-19 18:08:00,NEFT,DEV1256
TXN1005746,ACC100720,ACC100102,27490.28,2026-06-08 21:38:00,CARD,DEV1003
TXN1005747,ACC100097,ACC100373,2888.82,2026-01-12 03:38:00,BANK_TRANSFER,DEV1221
TXN1005748,ACC100508,ACC100623,305.08,2026-05-04 22:50:00,IMPS,DEV1014
TXN1005749,ACC100632,ACC100132,26034.31,2026-03-31 02:30:00,BANK_TRANSFER,DEV1066
TXN1005750,ACC100047,ACC100122,674.54,2026-05-24 05:16:00,BANK_TRANSFER,DEV1180
TXN1005751,ACC100129,ACC100243,1612.24,2026-02-28 05:05:00,BANK_TRANSFER,DEV1230
TXN1005752,ACC100861,ACC100003,3386.38,2026-03-10 19:38:00,IMPS,DEV1244
TXN1005753,ACC100599,ACC100348,173.2,2026-05-10 05:30:00,BANK_TRANSFER,DEV1052
TXN1005754,ACC100351,ACC100548,406.35,2026-06-11 12:41:00,NEFT,DEV1063
TXN1005755,ACC100079,ACC100439,7925.16,2026-02-24 20:37:00,CARD,DEV1042
TXN1005756,ACC100289,ACC100615,837.32,2026-02-12 00:39:00,CARD,DEV1171
TXN1005757,ACC100850,ACC100958,3635.14,2026-04-28 10:19:00,UPI,DEV1158
TXN1005758,ACC100936,ACC100187,636.41,2026-03-18 19:09:00,CARD,DEV1121
TXN1005759,ACC100596,ACC100421,978.41,2026-02-10 13:09:00,IMPS,DEV1177
TXN1005760,ACC100615,ACC100081,9342.3,2026-05-13 18:37:00,IMPS,DEV1035
TXN1005761,ACC100182,ACC100307,1853.84,2026-06-17 19:37:00,CARD,DEV1230
TXN1005762,ACC100241,ACC100777,725.01,2026-06-15 14:49:00,CARD,DEV1245
TXN1005763,ACC100175,ACC100903,482.97,2026-03-08 10:08:00,IMPS,DEV1156
TXN1005764,ACC100202,ACC100644,539.02,2026-03-29 10:23:00,BANK_TRANSFER,DEV1236
TXN1005765,ACC100531,ACC100507,4865.24,2026-02-12 20:36:00,CARD,DEV1185
TXN1005766,ACC100487,ACC100112,2747.92,2026-03-28 13:51:00,NEFT,DEV1114
TXN1005767,ACC100915,ACC100530,276.33,2026-06-23 22:06:00,UPI,DEV1080
TXN1005768,ACC100628,ACC100937,1217.57,2026-05-27 01:36:00,IMPS,DEV1138
TXN1005769,ACC100950,ACC100546,1012.14,2026-06-15 00:38:00,NEFT,DEV1064
TXN1005770,ACC100300,ACC100482,1602.49,2026-05-29 14:17:00,UPI,DEV1015
TXN1005771,ACC100738,ACC100051,531.51,2026-05-26 09:47:00,UPI,DEV1033
TXN1005772,ACC100429,ACC100715,4094.36,2026-04-01 16:29:00,IMPS,DEV1244
TXN1005773,ACC100425,ACC100130,1094.87,2026-03-15 05:43:00,CARD,DEV1195
TXN1005774,ACC100711,ACC100797,1716.64,2026-06-27 04:43:00,IMPS,DEV1187
TXN1005775,ACC100267,ACC100608,427.68,2026-02-09 01:07:00,IMPS,DEV1211
TXN1005776,ACC100800,ACC100613,454.33,2026-03-01 01:48:00,BANK_TRANSFER,DEV1043
TXN1005777,ACC100735,ACC100980,26609.23,2026-03-10 21:29:00,UPI,DEV1051
TXN1005778,ACC100695,ACC100340,9509.97,2026-02-07 15:55:00,IMPS,DEV1055
TXN1005779,ACC100966,ACC100727,1008.66,2026-01-30 15:42:00,IMPS,DEV1093
TXN1005780,ACC100405,ACC100318,6902.26,2026-01-17 08:49:00,CARD,DEV1168
TXN1005781,ACC100431,ACC100585,4699.85,2026-01-04 00:23:00,UPI,DEV1267
TXN1005782,ACC100272,ACC100128,517.88,2026-06-06 07:36:00,IMPS,DEV1168
TXN1005783,ACC100625,ACC100540,459.47,2026-03-11 15:18:00,NEFT,DEV1083
TXN1005784,ACC100161,ACC100589,2446.5,2026-05-18 21:45:00,IMPS,DEV1165
TXN1005785,ACC100631,ACC100427,1498.28,2026-06-25 14:10:00,CARD,DEV1244
TXN1005786,ACC100816,ACC100956,676.95,2026-01-22 12:02:00,IMPS,DEV1010
TXN1005787,ACC100808,ACC100172,2605.74,2026-02-12 14:43:00,IMPS,DEV1154
TXN1005788,ACC100476,ACC100746,194.23,2026-03-02 13:44:00,NEFT,DEV1005
TXN1005789,ACC100043,ACC100736,1258.91,2026-02-21 04:53:00,BANK_TRANSFER,DEV1288
TXN1005790,ACC100016,ACC100588,247.97,2026-01-10 21:42:00,UPI,DEV1221
TXN1005791,ACC100307,ACC100862,257.96,2026-04-27 13:52:00,UPI,DEV1159
TXN1005792,ACC100308,ACC100149,469.6,2026-04-26 17:10:00,CARD,DEV1127
TXN1005793,ACC100862,ACC100755,1695.86,2026-06-30 11:05:00,NEFT,DEV1133
TXN1005794,ACC100674,ACC100960,487.71,2026-01-14 09:41:00,IMPS,DEV1127
TXN1005795,ACC100127,ACC100410,254.24,2026-06-08 16:49:00,BANK_TRANSFER,DEV1073
TXN1005796,ACC100741,ACC100722,1944.38,2026-01-16 14:46:00,CARD,DEV1186
TXN1005797,ACC100830,ACC100883,6576.75,2026-03-10 19:29:00,IMPS,DEV1100
TXN1005798,ACC100313,ACC100978,2360.48,2026-03-01 23:20:00,BANK_TRANSFER,DEV1204
TXN1005799,ACC100601,ACC100019,9529.6,2026-03-12 10:54:00,IMPS,DEV1093
TXN1005800,ACC100810,ACC100705,5949.21,2026-03-30 05:57:00,BANK_TRANSFER,DEV1240
TXN1005801,ACC100571,ACC100710,610.99,2026-02-26 11:24:00,CARD,DEV1101
TXN1005802,ACC100254,ACC100847,2341.6,2026-05-11 03:21:00,IMPS,DEV1126
TXN1005803,ACC100020,ACC100956,982.44,2026-05-04 07:56:00,NEFT,DEV1174
TXN1005804,ACC100254,ACC100644,3922.64,2026-06-23 07:06:00,UPI,DEV1092
TXN1005805,ACC100235,ACC100433,982.23,2026-03-21 03:27:00,IMPS,DEV1078
TXN1005806,ACC100300,ACC100776,425.63,2026-05-02 08:39:00,UPI,DEV1291
TXN1005807,ACC100551,ACC100383,5699.23,2026-02-18 15:39:00,IMPS,DEV1028
TXN1005808,ACC100247,ACC100235,1605.76,2026-03-30 01:31:00,NEFT,DEV1037
TXN1005809,ACC100409,ACC100049,494.61,2026-02-02 08:29:00,IMPS,DEV1167
TXN1005810,ACC100098,ACC100838,602.77,2026-01-08 16:38:00,UPI,DEV1187
TXN1005811,ACC100969,ACC100365,490.83,2026-03-25 18:14:00,CARD,DEV1027
TXN1005812,ACC100823,ACC100601,329.61,2026-03-10 21:38:00,UPI,DEV1139
TXN1005813,ACC100155,ACC100916,618.3,2026-06-15 23:27:00,NEFT,DEV1174
TXN1005814,ACC100402,ACC100312,1715.78,2026-01-19 02:41:00,BANK_TRANSFER,DEV1080
TXN1005815,ACC100380,ACC100832,1184.26,2026-04-06 02:59:00,IMPS,DEV1164
TXN1005816,ACC100238,ACC100522,648.16,2026-01-10 16:35:00,BANK_TRANSFER,DEV1038
TXN1005817,ACC100600,ACC100093,6598.57,2026-03-05 11:47:00,UPI,DEV1178
TXN1005818,ACC100732,ACC100760,98.22,2026-02-27 23:30:00,NEFT,DEV1130
TXN1005819,ACC100953,ACC100780,1583.45,2026-01-18 21:02:00,CARD,DEV1056
TXN1005820,ACC100341,ACC100708,923.98,2026-05-08 10:43:00,NEFT,DEV1254
TXN1005821,ACC100972,ACC100124,342.33,2026-04-11 14:45:00,IMPS,DEV1088
TXN1005822,ACC100981,ACC100527,1698.24,2026-06-11 22:10:00,IMPS,DEV1142
TXN1005823,ACC100419,ACC100251,842.44,2026-01-05 14:41:00,UPI,DEV1210
TXN1005824,ACC100137,ACC100865,4897.54,2026-01-20 22:54:00,BANK_TRANSFER,DEV1186
TXN1005825,ACC100913,ACC100971,3107.82,2026-04-21 08:06:00,NEFT,DEV1067
TXN1005826,ACC100009,ACC100894,10800.6,2026-01-01 15:38:00,CARD,DEV1037
TXN1005827,ACC100320,ACC100042,614.01,2026-03-16 05:15:00,UPI,DEV1160
TXN1005828,ACC100621,ACC100575,5859.77,2026-06-18 13:09:00,BANK_TRANSFER,DEV1183
TXN1005829,ACC100683,ACC100667,270.69,2026-04-18 20:19:00,CARD,DEV1235
TXN1005830,ACC100898,ACC100079,960.29,2026-03-20 06:28:00,IMPS,DEV1216
TXN1005831,ACC100024,ACC100934,627.47,2026-05-10 01:26:00,BANK_TRANSFER,DEV1019
TXN1005832,ACC100111,ACC100045,2259.58,2026-01-21 09:42:00,CARD,DEV1049
TXN1005833,ACC100869,ACC100051,2194.99,2026-02-25 20:28:00,IMPS,DEV1248
TXN1005834,ACC100851,ACC100525,372.13,2026-05-15 17:05:00,BANK_TRANSFER,DEV1050
TXN1005835,ACC100550,ACC100608,2415.91,2026-02-23 01:18:00,NEFT,DEV1200
TXN1005836,ACC100672,ACC100117,694.65,2026-04-09 08:17:00,BANK_TRANSFER,DEV1267
TXN1005837,ACC100116,ACC100417,411.51,2026-05-11 16:08:00,BANK_TRANSFER,DEV1180
TXN1005838,ACC100090,ACC100540,1081.24,2026-06-25 12:03:00,CARD,DEV1023
TXN1005839,ACC100358,ACC100642,186.38,2026-01-10 22:33:00,BANK_TRANSFER,DEV1195
TXN1005840,ACC100342,ACC100409,3352.86,2026-05-23 18:18:00,IMPS,DEV1194
TXN1005841,ACC100490,ACC100180,1025.83,2026-05-15 01:10:00,UPI,DEV1245
TXN1005842,ACC100972,ACC100159,1053.11,2026-05-05 05:20:00,UPI,DEV1283
TXN1005843,ACC100114,ACC100689,987.72,2026-06-21 09:54:00,CARD,DEV1079
TXN1005844,ACC100647,ACC100197,7912.67,2026-04-28 07:11:00,NEFT,DEV1215
TXN1005845,ACC100289,ACC100018,6786.25,2026-04-30 17:36:00,IMPS,DEV1014
TXN1005846,ACC100982,ACC100546,5546.45,2026-02-26 01:41:00,CARD,DEV1227
TXN1005847,ACC100975,ACC100905,990.24,2026-05-14 20:25:00,BANK_TRANSFER,DEV1291
TXN1005848,ACC100380,ACC100105,287.51,2026-06-14 08:42:00,NEFT,DEV1145
TXN1005849,ACC100622,ACC100561,1075.81,2026-02-22 14:03:00,CARD,DEV1040
TXN1005850,ACC100266,ACC100396,1599.23,2026-05-04 08:59:00,BANK_TRANSFER,DEV1018
TXN1005851,ACC100966,ACC100445,2907.74,2026-04-08 17:58:00,BANK_TRANSFER,DEV1213
TXN1005852,ACC100460,ACC100381,1593.07,2026-01-18 19:09:00,NEFT,DEV1251
TXN1005853,ACC100914,ACC100103,319.96,2026-01-22 14:30:00,NEFT,DEV1181
TXN1005854,ACC100441,ACC100046,576.8,2026-03-31 22:49:00,BANK_TRANSFER,DEV1187
TXN1005855,ACC100840,ACC100411,517.31,2026-02-23 10:21:00,IMPS,DEV1045
TXN1005856,ACC100515,ACC100049,2094.07,2026-06-10 22:23:00,CARD,DEV1107
TXN1005857,ACC100602,ACC100954,2156.66,2026-02-07 00:33:00,UPI,DEV1068
TXN1005858,ACC100357,ACC100541,2523.89,2026-03-30 14:37:00,NEFT,DEV1109
TXN1005859,ACC100245,ACC100789,1573.79,2026-05-01 16:16:00,CARD,DEV1123
TXN1005860,ACC100018,ACC100693,92.66,2026-02-21 03:23:00,CARD,DEV1253
TXN1005861,ACC100704,ACC100570,138.24,2026-05-04 03:41:00,BANK_TRANSFER,DEV1082
TXN1005862,ACC100859,ACC100425,926.83,2026-01-28 12:40:00,NEFT,DEV1280
TXN1005863,ACC100492,ACC100689,1233.6,2026-02-09 00:25:00,UPI,DEV1073
TXN1005864,ACC100268,ACC100680,4936.44,2026-01-15 04:43:00,NEFT,DEV1148
TXN1005865,ACC100345,ACC100328,1203.94,2026-01-07 22:27:00,UPI,DEV1175
TXN1005866,ACC100302,ACC100604,339.97,2026-01-09 17:18:00,UPI,DEV1288
TXN1005867,ACC100600,ACC100940,2427.45,2026-05-21 07:07:00,BANK_TRANSFER,DEV1253
TXN1005868,ACC100411,ACC100646,1074.16,2026-04-28 08:05:00,BANK_TRANSFER,DEV1261
TXN1005869,ACC100489,ACC100138,676.91,2026-03-21 12:53:00,UPI,DEV1200
TXN1005870,ACC100219,ACC100013,157.98,2026-02-21 09:37:00,IMPS,DEV1269
TXN1005871,ACC100225,ACC100790,1214.67,2026-06-21 02:01:00,UPI,DEV1015
TXN1005872,ACC100594,ACC100081,1443.15,2026-03-16 07:37:00,NEFT,DEV1080
TXN1005873,ACC100629,ACC100314,331.83,2026-06-08 07:42:00,UPI,DEV1251
TXN1005874,ACC100708,ACC100997,2679.08,2026-03-13 03:37:00,CARD,DEV1290
TXN1005875,ACC100579,ACC100984,2406.08,2026-06-14 14:05:00,NEFT,DEV1138
TXN1005876,ACC100423,ACC100772,1162.93,2026-04-10 05:12:00,BANK_TRANSFER,DEV1254
TXN1005877,ACC100709,ACC100199,1112.17,2026-04-02 03:24:00,BANK_TRANSFER,DEV1193
TXN1005878,ACC100160,ACC100148,3412.65,2026-03-28 05:17:00,CARD,DEV1167
TXN1005879,ACC100647,ACC100413,1704.52,2026-01-15 00:08:00,IMPS,DEV1065
TXN1005880,ACC100255,ACC100038,472.15,2026-02-03 07:39:00,NEFT,DEV1019
TXN1005881,ACC100381,ACC100391,865.08,2026-04-30 15:24:00,UPI,DEV1094
TXN1005882,ACC100368,ACC100080,2139.27,2026-06-18 12:35:00,BANK_TRANSFER,DEV1288
TXN1005883,ACC100754,ACC100044,95.7,2026-03-09 03:29:00,BANK_TRANSFER,DEV1084
TXN1005884,ACC100790,ACC100882,358.59,2026-05-10 00:24:00,NEFT,DEV1035
TXN1005885,ACC100422,ACC100412,2486.34,2026-04-21 01:28:00,BANK_TRANSFER,DEV1058
TXN1005886,ACC100870,ACC100184,4678.13,2026-02-25 19:46:00,IMPS,DEV1249
TXN1005887,ACC100539,ACC100566,3734.09,2026-03-17 09:24:00,CARD,DEV1017
TXN1005888,ACC100597,ACC100570,3203.35,2026-04-08 06:36:00,CARD,DEV1042
TXN1005889,ACC100334,ACC100143,1281.38,2026-05-02 13:20:00,BANK_TRANSFER,DEV1165
TXN1005890,ACC100849,ACC100564,319.04,2026-03-14 10:20:00,NEFT,DEV1079
TXN1005891,ACC100015,ACC100148,866.14,2026-02-10 08:51:00,BANK_TRANSFER,DEV1076
TXN1005892,ACC100257,ACC100549,100.29,2026-05-20 13:24:00,IMPS,DEV1036
